Kilometers,Color,Car Brand,Model,Price,Engine,Vehicle Age
63500,Beyaz,Opel,Astra,760000.0,1.6,7
9000,Kırmızı,Citroen,C3,785000.0,1.2,1
400000,Yeşil,Citroen,Xsara,185000.0,1.6,26
181000,Beyaz,Fiat,Linea,340000.0,1.3,11
205000,Gri,Ford,Focus,630000.0,1.6,10
162000,Beyaz,Renault,Fluence,610000.0,1.5,9
223000,Gri (Gümüş),Opel,Astra,425000.0,1.3,18
264000,Beyaz,Renault,Fluence,480000.0,1.5,11
176000,Mavi (metalik),Toyota,Corolla,550000.0,1.6,19
151000,Gri (Gümüş),Fiat,Linea,510000.0,1.3,12
141000,Gri,Citroen,C4,430000.0,1.6,17
236950,Bej,Renault,Clio,340000.0,1.5,18
220000,Beyaz,Ford,Fiesta,319900.0,1.4,16
18117,Gri,Fiat,Egea,910900.0,1.6,1
166000,Beyaz,Ford,Focus,820000.0,1.6,8
217000,Beyaz,Renault,Fluence,545000.0,1.5,10
175500,Füme,Citroen,C4,910000.0,1.6,6
193210,Gri,Renault,Clio,310000.0,1.5,18
255000,Mavi,Opel,Corsa,270000.0,1.4,26
166000,Beyaz,Volkswagen,Polo,620000.0,1.6,12
252000,Gri,Renault,Clio,355000.0,1.5,18
253500,Siyah,Citroen,C4,560000.0,1.6,15
167000,Siyah,Renault,Clio,540000.0,1.5,10
382000,Bordo,Volkswagen,Polo,310000.0,1.4,24
103000,Gri,Volkswagen,Golf,850000.0,1.0,7
47000,Gri (Gümüş),Volkswagen,Polo,610000.0,1.4,15
176000,Füme,Ford,Focus,640000.0,1.6,11
211000,Bordo,Opel,Corsa,248000.0,1.4,26
148000,Gri (Gümüş),Ford,Focus,550000.0,1.6,13
44000,Gri (Gümüş),Fiat,Egea,650000.0,1.4,4
181000,Beyaz,Fiat,Linea,260000.0,1.3,11
196000,Beyaz,Citroen,C4,530000.0,1.6,12
59000,Beyaz,Fiat,Egea,680000.0,1.3,3
250000,Yeşil,Renault,Clio,220000.0,1.4,26
163000,Beyaz,Fiat,Linea,505000.0,1.3,9
47500,Beyaz,Fiat,Egea,639500.0,1.4,5
80800,Beyaz,Toyota,Corolla,785000.0,1.6,9
236000,Beyaz,Renault,Fluence,625000.0,1.5,10
178000,Beyaz,Ford,Fiesta,425000.0,1.4,17
137000,Gri (Gümüş),Fiat,Egea,750000.0,1.6,6
172000,Beyaz,Volkswagen,Golf,819000.0,1.4,11
181000,Beyaz,Renault,Fluence,675000.0,1.5,9
133700,Gri (Gümüş),Toyota,Corolla,640000.0,1.6,19
279000,Gri (metalik),Citroen,C4,520000.0,1.6,13
183000,Gri,Fiat,Linea,410000.0,1.3,12
260000,Beyaz,Opel,Astra,238000.0,1.6,0
245000,Yeşil (metalik),Opel,Astra,300000.0,1.6,27
160000,Gri,Ford,Focus,565000.0,1.6,12
165000,Beyaz,Opel,Corsa,458000.0,1.3,11
67000,Beyaz,Fiat,Egea,655000.0,1.3,5
240000,Gri (Gümüş),Toyota,Corolla,595000.0,1.4,12
216000,Siyah,Toyota,Corolla,492000.0,1.4,15
33000,Beyaz,Renault,Clio,950000.0,1.5,5
245000,Beyaz,Renault,Clio,364750.0,1.4,24
49000,Füme,Opel,Corsa,820000.0,1.4,8
243000,Beyaz,Volkswagen,Golf,515000.0,1.6,21
10120,Gri,Renault,Clio,1050000.0,1.0,1
160000,Beyaz,Renault,Fluence,664999.0,1.5,9
31000,Beyaz,Fiat,Egea,695000.0,1.4,4
48500,Beyaz,Toyota,Corolla,955000.0,1.6,6
295000,Füme,Ford,Fiesta,390000.0,1.4,16
62500,Gri,Ford,Focus,800000.0,1.6,10
41000,Mavi,Opel,Corsa,710000.0,1.2,4
287000,Füme,Opel,Astra,178000.0,1.6,30
70000,Bordo,Fiat,Egea,685000.0,1.3,6
199000,Beyaz,Audi,A3,880000.0,1.6,11
190000,Beyaz,Fiat,Egea,630000.0,1.3,8
285000,Beyaz,Renault,Clio,335000.0,1.5,17
214000,Beyaz,Ford,Focus,599000.0,1.6,12
110000,Beyaz,Renault,Fluence,350000.0,1.5,13
19500,Kırmızı,Citroen,C3,729000.0,1.2,1
231000,Beyaz,Volkswagen,Golf,790000.0,1.6,9
49000,Füme,Opel,Astra,699000.0,1.6,13
94000,Beyaz,Opel,Corsa,542000.0,1.4,11
137000,Beyaz,Volkswagen,Polo,640000.0,1.4,11
127000,Beyaz,Toyota,Corolla,825000.0,1.4,7
140000,Beyaz,Opel,Astra,640000.0,1.3,12
75000,Bordo,Ford,Fiesta,600000.0,1.4,14
64200,Kırmızı,Citroen,C3,799000.0,1.2,3
237000,Siyah,Toyota,Corolla,530000.0,1.6,16
240000,Siyah,Ford,Focus,460000.0,1.6,18
171320,Beyaz,Citroen,C-Elysee,540000.0,1.6,8
124000,Beyaz,Renault,Fluence,695000.0,1.5,8
226000,Beyaz,Opel,Corsa,510000.0,1.3,10
333000,Beyaz,Ford,Focus,428000.0,1.6,19
305000,Turkuaz,Toyota,Corolla,345000.0,1.6,29
245000,Gri,Renault,Clio,315000.0,1.5,22
226000,Gri (Gümüş),Toyota,Corolla,570000.0,1.6,17
248000,Bej,Renault,Fluence,575000.0,1.5,10
167000,Beyaz,Renault,Clio,570000.0,1.2,9
283000,Füme,Ford,Fiesta,380000.0,1.4,16
270000,Beyaz,Renault,Fluence,450000.0,1.5,12
60000,Beyaz,Volkswagen,Golf,860000.0,1.2,9
276500,Gri,Renault,Fluence,475000.0,1.5,13
29000,Kırmızı,Opel,Corsa,345000.0,1.7,21
350000,Gri,Renault,Clio,410000.0,1.5,15
63000,Beyaz,Ford,Focus,900000.0,1.6,7
162000,Gri (Gümüş),Ford,Focus,510000.0,1.6,13
217700,Gri,Volkswagen,Golf,460000.0,1.6,19
69184,Beyaz,Renault,Clio,630950.0,1.0,3
330000,Gri,Ford,Focus,276000.0,2.0,20
273000,Beyaz,Fiat,Linea,380000.0,1.4,11
241000,Gri,Fiat,Linea,467500.0,1.3,13
198000,Mavi (metalik),Toyota,Corolla,600000.0,1.6,19
195000,Beyaz,Ford,Fiesta,535000.0,1.5,11
109000,Lacivert,Renault,Clio,360000.0,1.4,23
127500,Gri (metalik),Volkswagen,Golf,910000.0,1.6,9
124000,Beyaz,Opel,Corsa,502500.0,1.3,10
212000,Kırmızı,Opel,Corsa,370000.0,1.2,24
235000,Gri (Gümüş),Volkswagen,Golf,498000.0,1.6,21
197000,Gri (Gümüş),Renault,Clio,435000.0,1.2,16
273000,Gri,Fiat,Linea,335000.0,1.3,14
105000,Bej,Fiat,Linea,535000.0,1.6,12
181000,Beyaz,Fiat,Linea,375000.0,1.3,12
144000,Beyaz,Citroen,C3,615500.0,1.2,7
191000,Siyah,Volkswagen,Golf,655000.0,1.4,16
123000,Beyaz,Opel,Corsa,610000.0,1.4,10
197000,Gri (Gümüş),Renault,Fluence,685500.0,1.5,9
268000,Beyaz,Citroen,C-Elysee,435000.0,1.6,9
226000,Siyah,Audi,A3,675000.0,1.6,14
155000,Beyaz,Opel,Astra,745000.0,1.6,9
180000,Gri,Toyota,Corolla,525000.0,1.4,17
164000,Kırmızı,Volkswagen,Polo,480000.0,1.4,18
203000,Gri (titanyum),Ford,Focus,665000.0,1.6,12
208000,Gri,Ford,Fiesta,423000.0,1.4,20
34000,Beyaz,Fiat,Egea,645000.0,1.4,5
138000,Beyaz,Toyota,Corolla,855000.0,1.6,8
181000,Mavi,Opel,Corsa,375000.0,1.3,14
123300,Beyaz,Renault,Fluence,650000.0,1.5,9
228311,Lacivert,Renault,Clio,298000.0,1.4,24
240000,Beyaz,Audi,A3,525000.0,1.4,16
154000,Gri (Gümüş),Ford,Focus,533000.0,1.6,20
126000,Beyaz,Volkswagen,Golf,899000.0,1.6,8
170000,Beyaz,Volkswagen,Polo,825000.0,1.4,8
370000,Mavi,Volkswagen,Golf,355000.0,1.6,24
95000,Beyaz,Fiat,Egea,580000.0,1.4,5
218000,Beyaz,Opel,Corsa,409999.0,1.2,19
81000,Beyaz,Volkswagen,Polo,685000.0,1.4,11
333000,Siyah,Audi,A6,735000.0,2.0,15
223000,Beyaz,Opel,Corsa,440000.0,1.3,12
135600,Beyaz,Fiat,Egea,608000.0,1.3,7
117000,Gri (metalik),Ford,Focus,822500.0,1.5,8
123000,Beyaz,Volkswagen,Golf,779750.0,1.6,9
135000,Beyaz,Renault,Fluence,635000.0,1.6,11
216000,Füme,Volkswagen,Golf,585000.0,1.4,17
121000,Beyaz,Volkswagen,Golf,710000.0,1.6,16
219000,Siyah,Audi,A3,840000.0,1.6,11
271000,Siyah,Citroen,C2,230000.0,1.4,18
287000,Mavi (metalik),Fiat,Linea,395000.0,1.3,16
186000,Gri (Gümüş),Fiat,Linea,449900.0,1.3,8
154000,Beyaz,Fiat,Linea,535000.0,1.3,7
270000,Beyaz,Opel,Corsa,330000.0,1.4,24
180000,Beyaz,Renault,Clio,600000.0,1.5,6
280000,Beyaz,Renault,Fluence,559000.0,1.5,9
30200,Mavi (metalik),Volkswagen,Polo,920000.0,1.0,4
230000,Yeşil (metalik),Volkswagen,Polo,319750.0,1.6,26
260000,Lacivert,Volkswagen,Golf,375000.0,1.6,22
74500,Beyaz,Ford,Focus,1020000.0,1.5,5
184000,Gri (metalik),Ford,Fiesta,508000.0,1.4,12
237000,Gri (Gümüş),Toyota,Corolla,515000.0,1.6,20
190400,Beyaz,Ford,Fiesta,449000.0,1.4,12
162000,Beyaz,Volkswagen,Golf,860000.0,1.4,11
146000,Siyah,Volkswagen,Golf,900000.0,1.6,9
320000,Füme,Renault,Fluence,560000.0,1.6,14
329000,Mavi,Volkswagen,Golf,350000.0,1.6,25
157500,Gri (Gümüş),Opel,Corsa,420000.0,1.3,17
248000,Gri,Renault,Clio,310000.0,1.4,23
142000,Gri (metalik),Opel,Astra,579999.0,1.6,11
186000,Gri (Gümüş),Fiat,Linea,445000.0,1.3,12
18000,Mavi,Fiat,Egea,727500.0,1.4,1
218500,Şampanya,Opel,Astra,360000.0,1.6,19
175000,Beyaz,Volkswagen,Polo,680000.0,1.6,11
79000,Beyaz,Ford,Fiesta,595000.0,1.4,14
188000,Gri (Gümüş),Opel,Corsa,310000.0,1.4,24
116000,Beyaz,Opel,Astra,730000.0,1.3,9
114000,Beyaz,Volkswagen,Golf,929900.0,1.6,6
185000,Beyaz,Opel,Corsa,335000.0,1.3,17
175000,Beyaz,Volkswagen,Polo,480000.0,1.2,10
241000,Füme,Renault,Fluence,480000.0,1.5,13
285000,Beyaz,Fiat,Linea,370000.0,1.4,11
260000,Lacivert,Ford,Fiesta,337000.0,1.4,19
206000,Gri (Gümüş),Ford,Fiesta,530000.0,1.4,11
104000,Beyaz,Fiat,Egea,620000.0,1.3,7
134700,Gri,Ford,Fiesta,580000.0,1.5,11
191000,Beyaz,Audi,A3,955000.0,1.6,10
410000,Füme,Toyota,Corolla,265000.0,1.6,0
313000,Mavi,Citroen,C3,340000.0,1.4,18
48400,Beyaz,Renault,Clio,720000.0,1.5,7
150000,Gri (metalik),Toyota,Corolla,932500.0,1.8,4
87000,Beyaz,Toyota,Corolla,710000.0,1.33,7
149000,Gri (Gümüş),Volkswagen,Polo,455000.0,1.4,20
206000,Beyaz,Renault,Clio,540000.0,1.5,7
297000,Sarı,Opel,Corsa,350000.0,1.4,26
94000,Beyaz,Citroen,C-Elysee,621500.0,1.6,8
231000,Beyaz,Volkswagen,Golf,600000.0,1.6,12
322000,Beyaz,Renault,Fluence,500000.0,1.5,10
348000,Beyaz,Toyota,Corolla,598000.0,1.4,6
108000,Gri (Gümüş),Ford,Fiesta,560000.0,1.5,11
177500,Gri (titanyum),Ford,Fiesta,550000.0,1.4,13
340000,Gri,Toyota,Corolla,399000.0,1.4,18
199938,Beyaz,Citroen,C-Elysee,545000.0,1.6,7
257000,Beyaz,Volkswagen,Polo,525000.0,1.4,15
176000,Beyaz,Volkswagen,Polo,474000.0,1.4,20
261000,Gri (Gümüş),Ford,Focus,410000.0,1.6,24
74500,Gri (metalik),Opel,Corsa,600000.0,1.4,13
221700,Siyah,Citroen,C2,328000.0,1.4,16
45000,Beyaz,Fiat,Linea,360000.0,1.3,8
280000,Beyaz,Fiat,Linea,410000.0,1.3,11
49000,Beyaz,Fiat,Egea,660000.0,1.4,3
210000,Siyah,Audi,A4,650000.0,1.6,18
133000,Gri (Gümüş),Ford,Fiesta,565000.0,1.4,13
73000,Gri (metalik),Toyota,Corolla,860000.0,1.6,12
60000,Bordo,Fiat,Egea,599999.0,1.4,6
29000,Beyaz,Toyota,Corolla,990000.0,1.5,3
97500,Beyaz,Volkswagen,Polo,685000.0,1.2,9
167000,Beyaz,Citroen,C4,650000.0,1.6,12
280000,Beyaz,Citroen,C5,635000.0,1.6,12
144000,Mavi (metalik),Volkswagen,Polo,890000.0,1.4,10
181000,Beyaz,Fiat,Egea,469000.0,1.3,5
156000,Beyaz,Fiat,Egea,575000.0,1.3,5
189000,Beyaz,Volkswagen,Polo,360000.0,1.4,24
212000,Siyah,Fiat,Linea,430000.0,1.3,11
180000,Gri (metalik),Renault,Fluence,560000.0,1.5,12
201000,Mavi (metalik),Opel,Corsa,425000.0,1.2,17
116000,Gri (Gümüş),Citroen,C3,555000.0,1.4,12
201000,Beyaz,Renault,Fluence,550000.0,1.5,10
45000,Beyaz,Fiat,Egea,599000.0,1.3,5
145000,Beyaz,Ford,Focus,870000.0,1.5,8
157000,Beyaz,Citroen,C-Elysee,475000.0,1.2,9
220000,Siyah,Volkswagen,Polo,398000.0,1.4,18
134000,Siyah,Ford,Fiesta,650000.0,1.6,11
106000,Beyaz,Fiat,Linea,484000.0,1.3,12
295000,Beyaz,Ford,Fiesta,550000.0,1.5,11
240000,Beyaz,Toyota,Corolla,698000.0,1.4,9
129500,Füme,Volkswagen,Polo,495000.0,1.4,17
376000,Gri,Renault,Fluence,410000.0,1.5,13
290000,Gri (titanyum),Toyota,Corolla,325000.0,1.6,0
282000,Gri,Audi,A4,590000.0,1.6,19
323000,Siyah,Audi,A3,280000.0,1.6,26
111000,Beyaz,Fiat,Egea,655000.0,1.3,4
185000,Beyaz,Renault,Fluence,647000.0,1.5,8
158000,Gri,Volkswagen,Polo,378000.0,1.4,23
55000,Beyaz,Toyota,Corolla,850000.0,1.4,8
108000,Gri (Gümüş),Ford,Fiesta,480000.0,1.4,12
287000,Kırmızı,Opel,Corsa,360000.0,1.2,19
276000,Beyaz,Fiat,Linea,486000.0,1.3,7
112000,Beyaz,Citroen,C-Elysee,640000.0,1.6,7
217000,Beyaz,Toyota,Corolla,675000.0,1.4,11
6180,Gri (Gümüş),Fiat,Egea,750000.0,1.4,2
124500,Mavi (metalik),Volkswagen,Golf,840000.0,1.6,9
6001,Gri (titanyum),Renault,Clio,995000.0,1.0,1
289200,Kırmızı,Volkswagen,Polo,290000.0,1.4,20
265000,Siyah,Audi,A6,800000.0,2.0,16
149800,Beyaz,Volkswagen,Polo,667500.0,1.6,12
192000,Füme,Fiat,Linea,480000.0,1.3,9
245000,Siyah,Citroen,C5,680000.0,1.6,13
165000,Füme,Renault,Clio,390000.0,1.2,18
230000,Lacivert,Opel,Corsa,354000.0,1.2,20
154000,Füme,Toyota,Corolla,666000.0,1.33,9
206000,Gri,Opel,Astra,370000.0,1.6,19
140000,Kırmızı,Opel,Astra,830000.0,1.6,8
96000,Beyaz,Citroen,C3,510000.0,1.4,11
216000,Siyah,Opel,Astra,580000.0,1.3,13
260000,Beyaz,Citroen,Xsara,255000.0,1.8,26
172000,Beyaz,Fiat,Egea,620000.0,1.6,8
289000,Gri (Gümüş),Opel,Astra,435000.0,1.3,16
303000,Beyaz,Ford,Focus,560000.0,1.6,12
160000,Beyaz,Audi,A3,765000.0,1.6,15
40000,Mavi (metalik),Fiat,Egea,730000.0,1.4,3
140000,Beyaz,Fiat,Linea,530000.0,1.3,12
219000,Lacivert,Toyota,Corolla,295000.0,1.6,0
135000,Beyaz,Fiat,Egea,670000.0,1.3,6
137000,Beyaz,Citroen,C3,510000.0,1.4,12
197000,Beyaz,Ford,Focus,620000.0,1.6,9
156000,Gri,Opel,Corsa,450000.0,1.2,14
210000,Gri (Gümüş),Volkswagen,Polo,610000.0,1.6,13
300000,Mavi,Volkswagen,Polo,265000.0,1.6,27
345000,Beyaz,Renault,Clio,285000.0,1.5,19
280000,Beyaz,Ford,Fiesta,465000.0,1.4,13
189000,Kırmızı,Volkswagen,Polo,725000.0,1.2,9
241000,Kırmızı,Opel,Corsa,355000.0,1.4,25
234000,Mavi,Ford,Fiesta,470000.0,1.4,18
250000,Beyaz,Citroen,C-Elysee,520000.0,1.6,9
99000,Gri (Gümüş),Opel,Astra,658000.0,1.6,13
137500,Beyaz,Ford,Focus,777500.0,1.5,7
63000,Füme,Fiat,Egea,979000.0,1.6,1
9500,Füme,Fiat,Egea,718500.0,1.4,1
360000,Kırmızı,Opel,Corsa,290000.0,1.7,21
191280,Mavi (metalik),Ford,Focus,520000.0,1.6,18
322000,Bordo,Citroen,Saxo,220000.0,1.4,26
203000,Gri (Gümüş),Toyota,Corolla,417500.0,1.6,19
145000,Siyah,Audi,A3,1050000.0,1.0,8
99025,Beyaz,Opel,Astra,705000.0,1.3,12
239000,Beyaz,Ford,Fiesta,465000.0,1.4,14
256000,Gri (Gümüş),Citroen,C3,350000.0,1.4,17
49000,Gri (Gümüş),Toyota,Corolla,1000000.0,1.6,4
200000,Beyaz,Ford,Fiesta,485000.0,1.4,13
262000,Beyaz,Toyota,Corolla,430000.0,1.6,28
57000,Beyaz,Toyota,Corolla,800000.0,1.4,11
76000,Gri,Opel,Astra,699999.0,1.6,6
68800,Mavi,Ford,Fiesta,805000.0,1.5,6
325000,Gri,Citroen,C5,490000.0,1.6,18
275000,Gri (Gümüş),Ford,Fiesta,489000.0,1.4,12
112000,Kırmızı,Opel,Astra,720000.0,1.6,12
214000,Siyah,Renault,Fluence,670000.0,1.5,10
212000,Gri,Ford,Focus,495000.0,1.6,24
268000,Siyah,Opel,Corsa,280000.0,1.3,18
188000,Beyaz,Volkswagen,Polo,615000.0,1.2,10
108500,Beyaz,Toyota,Corolla,810000.0,1.6,10
100000,Beyaz,Volkswagen,Golf,925000.0,1.4,8
97000,Beyaz,Opel,Astra,657000.0,1.6,12
145000,Beyaz,Citroen,C-Elysee,605000.0,1.6,7
287000,Yeşil (metalik),Toyota,Corolla,315000.0,1.6,30
303000,Beyaz,Citroen,C5,490000.0,1.6,14
105000,Beyaz,Volkswagen,Polo,650000.0,1.4,12
210000,Gri,Renault,Clio,303000.0,1.4,24
348000,Beyaz,Audi,A3,659000.0,1.6,16
133000,Lacivert,Volkswagen,Golf,820000.0,1.0,7
343000,Gri (Gümüş),Renault,Clio,305000.0,1.5,18
83000,Beyaz,Opel,Astra,645000.0,1.6,8
232000,Beyaz,Fiat,Linea,475000.0,1.3,11
240000,Gri,Opel,Astra,355000.0,1.6,24
213000,Beyaz,Opel,Corsa,440000.0,1.3,11
66000,Kırmızı,Fiat,Egea,605000.0,1.4,5
186000,Beyaz,Citroen,C4,505000.0,1.6,13
223500,Kahverengi,Opel,Corsa,249000.0,1.4,27
310000,Siyah,Volkswagen,Golf,490000.0,1.6,14
129000,Beyaz,Ford,Focus,650000.0,1.6,13
142000,Beyaz,Opel,Corsa,345000.0,1.2,18
118000,Siyah,Opel,Corsa,495000.0,1.2,11
290000,Yeşil,Opel,Corsa,275000.0,1.4,27
51000,Şampanya,Opel,Corsa,588000.0,1.4,12
181000,Gri (Gümüş),Toyota,Corolla,345000.0,1.4,17
213000,Beyaz,Renault,Clio,320000.0,1.4,24
232000,Beyaz,Renault,Fluence,630000.0,1.5,10
313000,Lacivert,Renault,Clio,270000.0,1.6,25
39600,Gri (metalik),Fiat,Egea,685000.0,1.4,2
270000,Kırmızı,Audi,TT,658000.0,1.8,24
56000,Siyah,Opel,Corsa,454000.0,1.2,12
202000,Siyah,Opel,Corsa,465000.0,1.2,14
136000,Siyah,Opel,Astra,655000.0,1.6,13
290000,Lacivert,Volkswagen,Polo,220000.0,1.6,24
236000,Gri (Gümüş),Renault,Clio,404000.0,1.4,16
176000,Siyah,Volkswagen,Polo,578000.0,1.6,12
190000,Beyaz,Renault,Fluence,595000.0,1.5,9
140000,Kırmızı,Renault,Clio,595000.0,1.5,10
33000,Siyah,Fiat,Egea,752000.0,1.4,3
88000,Kırmızı,Opel,Corsa,594950.0,1.4,7
208000,Lacivert,Volkswagen,Golf,480000.0,1.6,23
86350,Beyaz,Toyota,Corolla,770000.0,1.4,11
237000,Gri,Renault,Fluence,545000.0,1.5,10
233685,Gri,Audi,A4,870000.0,2.0,12
70000,Beyaz,Fiat,Egea,820000.0,1.6,2
51000,Gri,Opel,Astra,925000.0,1.4,7
77000,Gri (Gümüş),Fiat,Egea,685000.0,1.3,4
236000,Gri (Gümüş),Opel,Astra,335000.0,1.7,24
233400,Beyaz,Volkswagen,Polo,525000.0,1.4,10
265000,Kırmızı,Renault,Clio,300000.0,1.4,18
188000,Beyaz,Citroen,C5,575750.0,1.6,11
292000,Füme,Toyota,Corolla,580000.0,1.4,16
330000,Yeşil,Toyota,Corolla,345000.0,1.6,30
139000,Siyah,Volkswagen,Golf,800000.0,1.6,8
110000,Gri,Volkswagen,Golf,997500.0,1.6,9
359000,Beyaz,Toyota,Corolla,585000.0,1.4,9
184000,Beyaz,Renault,Clio,448000.0,1.5,11
181000,Kırmızı,Volkswagen,Polo,399999.0,1.4,20
94000,Beyaz,Fiat,Egea,725000.0,1.6,5
317000,Gri (metalik),Opel,Corsa,325000.0,1.4,25
222000,Siyah,Audi,A4,575000.0,1.6,20
101000,Füme,Fiat,Egea,789950.0,1.6,4
140000,Beyaz,Opel,Astra,690000.0,1.3,12
47000,Beyaz,Renault,Clio,615000.0,0.9,4
368000,Beyaz,Toyota,Corolla,250000.0,1.3,0
54800,Beyaz,Toyota,Corolla,862000.0,1.6,6
320000,Mavi,Opel,Astra,365000.0,1.6,26
64000,Beyaz,Volkswagen,Polo,859000.0,1.6,5
121600,Gri (Gümüş),Ford,Fiesta,615000.0,1.4,12
200000,Beyaz,Volkswagen,Polo,555000.0,1.6,13
180000,Beyaz,Fiat,Egea,572000.0,1.3,8
200000,Beyaz,Fiat,Linea,550000.0,1.3,9
162000,Mavi,Volkswagen,Polo,350000.0,1.4,23
114500,Siyah,Renault,Clio,480000.0,1.5,13
195000,Beyaz,Renault,Fluence,675000.0,1.5,11
110000,Siyah,Toyota,Corolla,695000.0,1.6,14
360000,Gri,Renault,Clio,345000.0,1.4,17
283000,Gri (metalik),Volkswagen,Golf,475000.0,1.6,18
362000,Gri (Gümüş),Audi,A3,370000.0,1.6,24
265000,Beyaz,Fiat,Linea,465000.0,1.3,12
266000,Gri (Gümüş),Volkswagen,Golf,399000.0,1.6,20
77000,Kırmızı,Fiat,Egea,715000.0,1.3,6
177000,Beyaz,Audi,A4,985000.0,2.0,10
212000,Mavi (metalik),Ford,Fiesta,385000.0,1.4,19
40000,Beyaz,Fiat,Egea,909500.0,1.6,2
253000,Beyaz,Audi,A3,340000.0,1.6,24
226000,Gri (Gümüş),Volkswagen,Polo,505000.0,1.4,21
140000,Mavi,Opel,Corsa,540000.0,1.2,11
184000,Kırmızı,Volkswagen,Polo,450000.0,1.4,20
104000,Kahverengi,Ford,Focus,850000.0,1.6,9
255000,Mavi (metalik),Citroen,C3,328000.0,1.4,19
268000,Kırmızı,Volkswagen,Golf,285000.0,1.6,29
68000,Beyaz,Fiat,Egea,655000.0,1.4,5
302000,Beyaz,Ford,Fiesta,325000.0,1.4,17
233000,Gri (Gümüş),Ford,Focus,475000.0,1.6,23
28658,Beyaz,Citroen,C-Elysee,846900.0,1.5,2
143000,Siyah,Toyota,Corolla,575000.0,1.4,15
186700,Beyaz,Fiat,Linea,455000.0,1.3,12
191000,Gri,Renault,Fluence,580000.0,1.5,11
26000,Beyaz,Fiat,Egea,830000.0,1.3,4
181000,Beyaz,Fiat,Egea,500000.0,1.3,8
116000,Beyaz,Toyota,Corolla,755000.0,1.33,9
121000,Beyaz,Fiat,Egea,695000.0,1.6,4
176000,Bordo,Fiat,Linea,475000.0,1.6,12
230000,Beyaz,Audi,A3,950000.0,1.6,12
171000,Gri (Gümüş),Renault,Clio,290000.0,1.6,22
175000,Beyaz,Volkswagen,Polo,595000.0,1.4,11
136500,Beyaz,Toyota,Corolla,660000.0,1.6,9
277000,Beyaz,Opel,Astra,438000.0,1.3,16
160000,Beyaz,Fiat,Linea,470000.0,1.3,12
126800,Kırmızı,Opel,Corsa,485000.0,1.3,20
220000,Mavi,Ford,Fiesta,415000.0,1.4,17
108500,Beyaz,Ford,Fiesta,535000.0,1.25,12
229000,Yeşil,Opel,Corsa,275000.0,1.4,27
168000,Beyaz,Ford,Focus,868000.0,1.5,8
208000,Füme,Ford,Focus,550000.0,1.6,14
113750,Kırmızı,Fiat,Egea,618700.0,1.3,9
156000,Beyaz,Volkswagen,Golf,650000.0,1.6,12
222000,Gri (Gümüş),Ford,Fiesta,299999.0,1.4,21
159000,Beyaz,Volkswagen,Golf,756000.0,1.2,9
132000,Beyaz,Ford,Fiesta,660000.0,1.25,9
182000,Gri (titanyum),Ford,Focus,580000.0,1.6,15
84000,Lacivert,Ford,Fiesta,620000.0,1.4,12
112000,Beyaz,Renault,Clio,710000.0,1.5,8
263000,Gri,Fiat,Linea,374000.0,1.3,14
120000,Gri,Opel,Corsa,572800.0,1.2,10
167000,Gri (Gümüş),Ford,Focus,670000.0,1.6,11
198500,Gri (Gümüş),Toyota,Corolla,620000.0,1.4,13
206000,Gri,Opel,Corsa,420000.0,1.3,17
35000,Gri,Opel,Corsa,799000.0,1.4,5
250000,Lacivert,Fiat,Linea,250000.0,1.4,16
32000,Kırmızı,Fiat,Egea,675000.0,1.4,5
115000,Beyaz,Audi,A3,765000.0,1.2,12
237000,Mavi,Volkswagen,Golf,683500.0,1.6,11
32800,Beyaz,Renault,Clio,670000.0,1.2,9
221000,Beyaz,Toyota,Corolla,775000.0,1.4,8
102000,Beyaz,Toyota,Corolla,880000.0,1.4,7
340000,Beyaz,Ford,Focus,657500.0,1.6,8
175000,Füme,Citroen,C5,710000.0,1.6,13
285000,Mavi,Toyota,Corolla,310000.0,1.6,0
284000,Mavi,Volkswagen,Polo,275000.0,1.6,26
177000,Beyaz,Volkswagen,Golf,834500.0,1.2,9
88000,Beyaz,Opel,Astra,825500.0,1.4,8
145500,Beyaz,Citroen,C3,618000.0,1.2,7
114000,Füme,Opel,Astra,850000.0,1.6,8
63000,Beyaz,Opel,Corsa,730000.0,1.4,8
217000,Gri (metalik),Audi,A4,400000.0,1.6,21
259000,Siyah,Opel,Corsa,320000.0,1.4,23
162000,Bordo,Fiat,Linea,470000.0,1.3,12
194000,Beyaz,Citroen,C-Elysee,550000.0,1.6,7
82500,Gri,Fiat,Egea,729950.0,1.6,4
360000,Gri,Toyota,Corolla,410000.0,1.4,18
110420,Beyaz,Opel,Corsa,560000.0,1.3,10
260000,Siyah,Opel,Corsa,410000.0,1.3,19
240000,Gri (Gümüş),Renault,Fluence,625000.0,1.5,10
352000,Lacivert,Volkswagen,Polo,290000.0,1.6,25
59000,Beyaz,Opel,Astra,700000.0,1.6,10
202750,Sarı,Opel,Astra,430000.0,1.6,20
150000,Beyaz,Opel,Astra,634000.0,1.6,9
135000,Beyaz,Volkswagen,Golf,900000.0,1.4,11
99075,Beyaz,Opel,Astra,705000.0,1.3,12
245000,Beyaz,Ford,Fiesta,420000.0,1.4,20
199000,Beyaz,Volkswagen,Polo,554000.0,1.2,10
211000,Siyah,Opel,Astra,568500.0,1.3,14
119500,Mavi,Opel,Astra,835000.0,1.4,8
24000,Beyaz,Fiat,Egea,745000.0,1.4,3
